InvoiceDate,Invoice Time,CustomerID,InvoiceNo,StockCode,Description,Country,Quantity,UnitPrice,Revenue,Items availability,revenue_buckets,price_buckets,final_revenue
15.06.2018,16:00,AVqVGQcjnnc1JgDc3jE3,536836,21531,RED RETROSPOT SUGAR JAM BOWL,United Kingdom,2,2.55,5.1,In Stock,Low,Medium,10
30.03.2018,21:00,AVqVGQcjnnc1JgDc3jE3,536836,21539,RED RETROSPOT BUTTER DISH,United Kingdom,3,4.95,14.85,In Stock,Very Good,Very High,20
30.03.2018,21:00,AV0-JbjHvKc47QAVgW-C,536836,22198,LARGE POPCORN HOLDER ,United Kingdom,2,1.65,3.3,In Stock,Low,Low,10
09.01.2018,13:00,AV0-JbjHvKc47QAVgW-C,536836,22197,SMALL POPCORN HOLDER,United Kingdom,2,0.85,1.7,In Stock,Very Low,Critical,10
30.03.2018,21:00,AV0-JbjHvKc47QAVgW-C,536836,22633,HAND WARMER UNION JACK,United Kingdom,4,2.1,8.4,In Stock,Good,Medium,10
06.12.2017,18:00,AV0-JbjHvKc47QAVgW-C,536836,22180,RETROSPOT LAMP,United Kingdom,1,9.95,9.95,In Stock,Good,Very High,10
26.05.2018,16:00,AV0-JbjHvKc47QAVgW-C,536836,21218,RED SPOTTY BISCUIT TIN,United Kingdom,2,3.75,7.5,In Stock,Good,High,10
10.06.2018,18:00,AV0-JbjHvKc47QAVgW-C,536836,21155,RED RETROSPOT PEG BAG,United Kingdom,1,2.1,2.1,In Stock,Very Low,Medium,10
26.05.2018,15:00,AVpfANetLJeJML430Ovm,536836,21039,RED RETROSPOT SHOPPING BAG,United Kingdom,1,2.55,2.55,In Stock,Very Low,Medium,10
26.05.2018,7:00,AVqkE0Btnnc1JgDc3j2N,536836,21157,RED RETROSPOT WASHBAG,United Kingdom,1,2.1,2.1,In Stock,Very Low,Medium,10
28.08.2017,14:00,AVqkE0Btnnc1JgDc3j2N,536836,21041,RED RETROSPOT OVEN GLOVE DOUBLE,United Kingdom,1,2.95,2.95,In Stock,Low,High,10
30.03.2018,21:00,AVpe725Q1cnluZ0-aMmi,536836,21154,RED RETROSPOT OVEN GLOVE ,United Kingdom,1,1.25,1.25,In Stock,Very Low,Low,10
11.10.2017,11:00,AVpe725Q1cnluZ0-aMmi,536836,21154,RED RETROSPOT OVEN GLOVE ,United Kingdom,2,1.25,2.5,In Stock,Very Low,Low,10
11.10.2017,11:00,AVpe725Q1cnluZ0-aMmi,536836,21035,SET/2 RED RETROSPOT TEA TOWELS ,United Kingdom,1,2.95,2.95,In Stock,Low,High,10
24.08.2017,16:00,AVpe725Q1cnluZ0-aMmi,536836,47570B,TEA TIME TABLE CLOTH,United Kingdom,1,10.65,10.65,In Stock,Good,Very High,20
30.08.2017,14:00,AVpe725Q1cnluZ0-aMmi,536836,47567B,TEA TIME KITCHEN APRON,United Kingdom,2,5.95,11.9,In Stock,Good,Very High,20
22.08.2017,18:00,AVpe725Q1cnluZ0-aMmi,536836,47559B,TEA TIME OVEN GLOVE,United Kingdom,6,1.25,7.5,In Stock,Good,Low,10
15.08.2017,15:00,AVpgAGr5LJeJML43HSLN,536836,22193,RED DINER WALL CLOCK,United Kingdom,1,8.5,8.5,In Stock,Good,Very High,10
23.07.2017,0:00,AVpgAGr5LJeJML43HSLN,536836,22649,STRAWBERRY FAIRY CAKE TEAPOT,United Kingdom,1,4.95,4.95,In Stock,Low,Very High,10
25.05.2018,21:00,AVpgAGr5LJeJML43HSLN,536836,16156S,WRAP PINK FAIRY CAKES ,United Kingdom,25,0.42,10.5,In Stock,Good,Critical,20
21.10.2017,13:00,AVpfcg0ZLJeJML439WX4,536836,16161P,WRAP ENGLISH ROSE ,United Kingdom,25,0.42,10.5,In Stock,Good,Critical,20
25.10.2017,3:00,AVpfcg0ZLJeJML439WX4,536842,20726,LUNCH BAG WOODLAND,United Kingdom,10,1.65,16.5,In Stock,Very Good,Low,20
17.09.2017,10:00,AVpfcg0ZLJeJML439WX4,536842,20977,36 PENCILS TUBE WOODLAND,United Kingdom,16,1.25,20,In Stock,Excellent,Low,20
30.08.2017,7:00,AVpfcg0ZLJeJML439WX4,536842,22623,BOX OF VINTAGE JIGSAW BLOCKS ,United Kingdom,6,4.95,29.7,In Stock,Excellent,Very High,30
22.01.2018,22:00,AVpfcg0ZLJeJML439WX4,536842,22617,BAKING SET SPACEBOY DESIGN,United Kingdom,6,4.95,29.7,In Stock,Excellent,Very High,30
26.05.2018,15:00,AVpfcg0ZLJeJML439WX4,536842,22502,PICNIC BASKET WICKER SMALL,United Kingdom,4,5.95,23.8,In Stock,Excellent,Very High,30
26.05.2018,15:00,AVpfcg0ZLJeJML439WX4,536842,47590B,PINK HAPPY BIRTHDAY BUNTING,United Kingdom,6,5.45,32.7,In Stock,Excellent,Very High,40
12.12.2017,21:00,AVpfzq-I1cnluZ0-rpaL,536842,47590A,BLUE HAPPY BIRTHDAY BUNTING,United Kingdom,6,5.45,32.7,In Stock,Excellent,Very High,40
01.05.2017,18:00,AVpfzq-I1cnluZ0-rpaL,536842,21981,PACK OF 12 WOODLAND TISSUES ,United Kingdom,48,0.29,13.92,In Stock,Very Good,Critical,20
10.03.2017,22:00,AVpfzq-I1cnluZ0-rpaL,536842,22584,PACK OF 6 PANNETONE GIFT BOXES,United Kingdom,6,2.55,15.3,In Stock,Very Good,Medium,20
20.06.2018,0:00,AWOmw9PhHh53nbDRKld5,536842,21033,JUMBO BAG CHARLIE AND LOLA TOYS,United Kingdom,10,2.95,29.5,In Stock,Excellent,High,30
27.05.2018,2:00,AWOmw9PhHh53nbDRKld5,536842,22551,PLASTERS IN TIN SPACEBOY,United Kingdom,12,1.65,19.8,In Stock,Very Good,Low,20
27.05.2018,2:00,AWOmw9PhHh53nbDRKld5,536843,22966,GINGERBREAD MAN COOKIE CUTTER,United Kingdom,12,1.25,15,In Stock,Very Good,Low,20
20.06.2018,0:00,AWOmw9PhHh53nbDRKld5,536843,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,United Kingdom,2,9.95,19.9,In Stock,Excellent,Very High,20
26.05.2018,7:00,AVqVHD82v8e3D1O-ldKQ,536845,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,United Kingdom,1,3.75,3.75,In Stock,Low,High,10
02.06.2017,19:00,AVqVHD82v8e3D1O-ldKQ,536845,22384,LUNCH BAG PINK POLKADOT,United Kingdom,1,1.65,1.65,In Stock,Very Low,Low,10
26.05.2018,7:00,AVqVHD82v8e3D1O-ldKQ,536845,21530,DAIRY MAID TOASTRACK,United Kingdom,1,2.95,2.95,In Stock,Low,High,10
26.05.2018,7:00,AV2ZpUa5GV-KLJ3al15t,536845,21528,DAIRY MAID TRADITIONAL TEAPOT ,United Kingdom,1,6.95,6.95,In Stock,Good,Very High,10
26.05.2018,7:00,AVphmbil1cnluZ0-EUEQ,536845,22635,CHILDS BREAKFAST SET DOLLY GIRL ,United Kingdom,1,9.95,9.95,In Stock,Good,Very High,10
30.03.2017,10:00,AVphmbil1cnluZ0-EUEQ,536845,21326,AGED GLASS SILVER T-LIGHT HOLDER,United Kingdom,6,0.65,3.9,In Stock,Low,Critical,10
26.05.2018,16:00,AVqVGaYQQMlgsOJE6eVH,536845,84832,ZINC WILLIE WINKIE  CANDLE STICK,United Kingdom,4,0.85,3.4,In Stock,Low,Critical,10
10.03.2017,15:00,AVqVGaYQQMlgsOJE6eVH,536845,21891,TRADITIONAL WOODEN SKIPPING ROPE,United Kingdom,1,1.25,1.25,In Stock,Very Low,Low,10
26.05.2018,16:00,AVqVGaYQQMlgsOJE6eVH,536845,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,United Kingdom,1,4.25,4.25,In Stock,Low,High,10
20.06.2018,0:00,AVqVGaYQQMlgsOJE6eVH,536845,21333,CLASSIC WHITE FRAME,United Kingdom,1,2.95,2.95,In Stock,Low,High,10
06.09.2014,13:00,AVpg9Nkk1cnluZ0-8ch9,536845,21820,GLITTER HEART GARLAND WITH BELLS ,United Kingdom,1,3.75,3.75,In Stock,Low,High,10
26.05.2018,15:00,AVpg9Nkk1cnluZ0-8ch9,536845,21821,GLITTER STAR GARLAND WITH BELLS ,United Kingdom,1,3.75,3.75,In Stock,Low,High,10
26.05.2015,13:00,AVpg9Nkk1cnluZ0-8ch9,536845,22162,HEART GARLAND RUSTIC PADDED,United Kingdom,1,2.95,2.95,In Stock,Low,High,10
15.07.2017,10:00,AVpgAlKY1cnluZ0-u9em,536845,20727,LUNCH BAG  BLACK SKULL.,United Kingdom,1,1.65,1.65,In Stock,Very Low,Low,10
26.05.2018,8:00,AVpgAlKY1cnluZ0-u9em,536845,22619,SET OF 6 SOLDIER SKITTLES,United Kingdom,2,3.75,7.5,In Stock,Good,High,10
26.05.2018,8:00,AVpgAlKY1cnluZ0-u9em,536845,21479,WHITE SKULL HOT WATER BOTTLE ,United Kingdom,1,3.75,3.75,In Stock,Low,High,10
05.02.2018,15:00,AV1YFGgCglJLPUi8IGRI,536845,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,United Kingdom,1,3.75,3.75,In Stock,Low,High,10
27.07.2017,21:00,AV1YFGgCglJLPUi8IGRI,536845,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,United Kingdom,1,4.95,4.95,In Stock,Low,Very High,10
23.07.2017,5:00,AV1YFGgCglJLPUi8IGRI,536845,21114,LAVENDER SCENTED FABRIC HEART,United Kingdom,1,1.25,1.25,In Stock,Very Low,Low,10
11.11.2017,22:00,AV1YFGgCglJLPUi8IGRI,536845,20725,LUNCH BAG RED RETROSPOT,United Kingdom,1,1.65,1.65,In Stock,Very Low,Low,10
19.08.2017,8:00,AV161e3vglJLPUi8PSYO,536845,22327,ROUND SNACK BOXES SET OF 4 SKULLS,United Kingdom,1,2.95,2.95,In Stock,Low,High,10
19.08.2017,8:00,AV161e3vglJLPUi8PSYO,536845,20978,36 PENCILS TUBE SKULLS,United Kingdom,3,1.25,3.75,In Stock,Low,Low,10
26.05.2018,18:00,AV161e3vglJLPUi8PSYO,536845,20979,36 PENCILS TUBE RED RETROSPOT,United Kingdom,4,1.25,5,In Stock,Low,Low,10
26.07.2017,20:00,AV01UxMTglJLPUi8Hmm4,536845,22636,CHILDS BREAKFAST SET CIRCUS PARADE,United Kingdom,1,8.5,8.5,In Stock,Good,Very High,10
10.10.2017,21:00,AV01UxMTglJLPUi8Hmm4,536845,85014A,BLACK/BLUE POLKADOT UMBRELLA,United Kingdom,1,5.95,5.95,In Stock,Low,Very High,10
26.04.2018,17:00,AV01UxMTglJLPUi8Hmm4,536845,20615,BLUE POLKADOT PASSPORT COVER,United Kingdom,1,2.1,2.1,In Stock,Very Low,Medium,10
25.07.2017,23:00,AV01UxMTglJLPUi8Hmm4,536845,22634,CHILDS BREAKFAST SET SPACEBOY ,United Kingdom,1,9.95,9.95,In Stock,Good,Very High,10
09.11.2017,4:00,AV01UxMTglJLPUi8Hmm4,536845,22271,FELTCRAFT DOLL ROSIE,United Kingdom,2,2.95,5.9,In Stock,Low,High,10
26.05.2018,15:00,AV01UxMTglJLPUi8Hmm4,536845,21479,WHITE SKULL HOT WATER BOTTLE ,United Kingdom,2,3.75,7.5,In Stock,Good,High,10
24.10.2017,22:00,AV01UxMTglJLPUi8Hmm4,536863,10123C,HEARTS WRAPPING TAPE ,United Kingdom,1,0.65,0.65,In Stock,Very Low,Critical,10
12.09.2017,1:00,AV01UxMTglJLPUi8Hmm4,536863,10120,DOGGY RUBBER,United Kingdom,1,0.21,0.21,In Stock,Very Low,Critical,10
26.05.2018,15:00,AV01UxMTglJLPUi8Hmm4,536863,16237,SLEEPING CAT ERASERS,United Kingdom,1,0.21,0.21,Out Of Stock,Very Low,Critical,10
04.12.2017,20:00,AV01UxMTglJLPUi8Hmm4,536863,20727,LUNCH BAG  BLACK SKULL.,United Kingdom,1,1.65,1.65,In Stock,Very Low,Low,10
26.07.2017,20:00,AV01UxMTglJLPUi8Hmm4,536863,20725,LUNCH BAG RED RETROSPOT,United Kingdom,1,1.65,1.65,In Stock,Very Low,Low,10
11.07.2017,12:00,AV01UxMTglJLPUi8Hmm4,536863,22384,LUNCH BAG PINK POLKADOT,United Kingdom,1,1.65,1.65,In Stock,Very Low,Low,10
10.07.2017,22:00,AV1YDL4H-jtxr-f31Mno,536863,22147,FELTCRAFT BUTTERFLY HEARTS,United Kingdom,1,1.45,1.45,In Stock,Very Low,Low,10
23.07.2017,11:00,AV1YDL4H-jtxr-f31Mno,536863,84006,MAGIC TREE -PAPER FLOWERS,United Kingdom,1,0.85,0.85,In Stock,Very Low,Critical,10
26.07.2017,21:00,AV1YDL4H-jtxr-f31Mno,536863,22382,LUNCH BAG SPACEBOY DESIGN ,United Kingdom,1,1.65,1.65,In Stock,Very Low,Low,10
26.05.2018,18:00,AV1YDL4H-jtxr-f31Mno,536863,20727,LUNCH BAG  BLACK SKULL.,United Kingdom,1,1.65,1.65,In Stock,Very Low,Low,10
23.01.2018,22:00,AV1YDL4H-jtxr-f31Mno,536863,22383,LUNCH BAG SUKI  DESIGN ,United Kingdom,1,1.65,1.65,In Stock,Very Low,Low,10
25.08.2017,17:00,AV1YDL4H-jtxr-f31Mno,536863,20767,BLUE PAISLEY JOURNAL ,United Kingdom,1,2.55,2.55,In Stock,Very Low,Medium,10
23.07.2017,8:00,AV1YDL4H-jtxr-f31Mno,536863,22562,MONSTERS STENCIL CRAFT,United Kingdom,1,1.25,1.25,In Stock,Very Low,Low,10
10.10.2017,13:00,AVzNkGvxGV-KLJ3aarCv,536863,90094,NECKLACE+BRACELET SET FRUIT SALAD ,United Kingdom,1,2.55,2.55,In Stock,Very Low,Medium,10
26.05.2018,17:00,AVzNkGvxGV-KLJ3aarCv,536863,20986,BLUE CALCULATOR RULER,United Kingdom,2,1.25,2.5,More on the Way,Very Low,Low,10
18.07.2017,11:00,AVzNkGvxGV-KLJ3aarCv,536863,10002,INFLATABLE POLITICAL GLOBE ,United Kingdom,1,0.85,0.85,In Stock,Very Low,Critical,10
15.07.2017,12:00,AVzNkGvxGV-KLJ3aarCv,536863,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,United Kingdom,1,1.25,1.25,In Stock,Very Low,Low,10
26.05.2018,17:00,AVzNkGvxGV-KLJ3aarCv,536863,22537,MAGIC DRAWING SLATE DINOSAUR,United Kingdom,1,0.42,0.42,In Stock,Very Low,Critical,10
01.06.2018,0:00,AVz5wcrn-jtxr-f30F69,536863,22745,POPPY'S PLAYHOUSE BEDROOM ,United Kingdom,1,2.1,2.1,In Stock,Very Low,Medium,10
26.05.2018,7:00,AVz5wcrn-jtxr-f30F69,536863,21883,STARS GIFT TAPE ,United Kingdom,1,0.65,0.65,In Stock,Very Low,Critical,10
26.05.2018,7:00,AVz5wcrn-jtxr-f30F69,536863,21882,SKULLS TAPE,United Kingdom,1,0.65,0.65,In Stock,Very Low,Critical,10
02.05.2018,14:00,AWLI-DTQYSSHbkXwzTxw,536863,21026,SPACE OWL,United Kingdom,1,1.25,1.25,In Stock,Very Low,Low,10
26.05.2018,16:00,AWOpMDbqYSSHbkXw06lc,536863,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,United Kingdom,1,3.75,3.75,In Stock,Low,High,10
26.05.2018,16:00,AWOpMDbqYSSHbkXw06lc,536863,85135B,BLUE DRAGONFLY HELICOPTER,United Kingdom,1,7.95,7.95,In Stock,Good,Very High,10
26.07.2017,20:00,AVpfFAfQilAPnD_xUdv6,536863,21884,CAKES AND BOWS GIFT  TAPE,United Kingdom,1,0.65,0.65,In Stock,Very Low,Critical,10
23.07.2017,0:00,AVpfFAfQilAPnD_xUdv6,536863,85123A,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,2,2.95,5.9,In Stock,Low,High,10
25.08.2017,15:00,AVphqMhzilAPnD_x74hF,536863,22816,CARD MOTORBIKE SANTA,United Kingdom,12,0.42,5.04,sold,Low,Critical,10
27.05.2018,3:00,AVpfgTSGLJeJML43-Yy5,536863,22219,LOVEBIRD HANGING DECORATION WHITE ,United Kingdom,2,0.85,1.7,In Stock,Very Low,Critical,10
10.10.2017,13:00,AV1YFkWbGV-KLJ3adc1a,536863,22748,POPPY'S PLAYHOUSE KITCHEN,United Kingdom,1,2.1,2.1,sold,Very Low,Medium,10
26.05.2018,17:00,AV1YFkWbGV-KLJ3adc1a,536863,22746,POPPY'S PLAYHOUSE LIVINGROOM ,United Kingdom,1,2.1,2.1,In Stock,Very Low,Medium,10
12.09.2017,6:00,AV1YFkWbGV-KLJ3adc1a,536863,22745,POPPY'S PLAYHOUSE BEDROOM ,United Kingdom,1,2.1,2.1,In Stock,Very Low,Medium,10
23.07.2017,8:00,AV1YFkWbGV-KLJ3adc1a,536863,22960,JAM MAKING SET WITH JARS,United Kingdom,1,4.25,4.25,In Stock,Low,High,10
18.09.2017,8:00,AV1YFkWbGV-KLJ3adc1a,536863,22560,TRADITIONAL MODELLING CLAY,United Kingdom,2,1.25,2.5,In Stock,Very Low,Low,10
06.09.2017,20:00,AV1YFkWbGV-KLJ3adc1a,536863,22653,BUTTON BOX ,United Kingdom,2,1.95,3.9,In Stock,Low,Medium,10
26.05.2018,17:00,AV1YFkWbGV-KLJ3adc1a,536863,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,United Kingdom,1,1.25,1.25,In Stock,Very Low,Low,10
27.05.2018,2:00,AVpe_X7milAPnD_xSgIr,536863,22757,LARGE RED BABUSHKA NOTEBOOK ,United Kingdom,1,1.25,1.25,In Stock,Very Low,Low,10
28.07.2017,23:00,AVpe_X7milAPnD_xSgIr,536863,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,United Kingdom,1,1.25,1.25,In Stock,Very Low,Low,10
04.04.2017,4:00,AVpfIOEiLJeJML432_GK,536863,22028,PENNY FARTHING BIRTHDAY CARD,United Kingdom,12,0.42,5.04,In Stock,Low,Critical,10
18.05.2017,5:00,AVpfIOEiLJeJML432_GK,536863,20986,BLUE CALCULATOR RULER,United Kingdom,2,1.25,2.5,In Stock,Very Low,Low,10
09.05.2017,6:00,AVpfIOEiLJeJML432_GK,536863,21586,KINGS CHOICE GIANT TUBE MATCHES,United Kingdom,1,2.55,2.55,In Stock,Very Low,Medium,10
26.05.2018,18:00,AVpfIOEiLJeJML432_GK,536863,22384,LUNCH BAG PINK POLKADOT,United Kingdom,1,1.65,1.65,In Stock,Very Low,Low,10
01.05.2017,5:00,AVpfIOEiLJeJML432_GK,536863,22383,LUNCH BAG SUKI  DESIGN ,United Kingdom,1,1.65,1.65,In Stock,Very Low,Low,10
26.05.2018,18:00,AVpfIOEiLJeJML432_GK,536863,22147,FELTCRAFT BUTTERFLY HEARTS,United Kingdom,3,1.45,4.35,In Stock,Low,Low,10
18.05.2017,5:00,AVpfIOEiLJeJML432_GK,536863,20961,STRAWBERRY BATH SPONGE ,United Kingdom,2,1.25,2.5,In Stock,Very Low,Low,10
30.03.2017,4:00,AVpfIOEiLJeJML432_GK,536863,20963,APPLE BATH SPONGE,United Kingdom,1,1.25,1.25,In Stock,Very Low,Low,10
20.06.2018,0:00,AWImYXj0uC1rwyj_oyJi,536863,22750,FELTCRAFT PRINCESS LOLA DOLL,United Kingdom,1,3.75,3.75,In Stock,Low,High,10
27.05.2018,2:00,AWImYXj0uC1rwyj_oyJi,536863,21452,TOADSTOOL MONEY BOX,United Kingdom,1,2.95,2.95,In Stock,Low,High,10
24.04.2018,15:00,AV_bJ4HiYSSHbkXwqvEw,536863,22968,ROSE COTTAGE KEEPSAKE BOX ,United Kingdom,2,9.95,19.9,In Stock,Excellent,Very High,20
04.03.2018,2:00,AVpgbeEu1cnluZ0-1Vog,536943,22469,HEART OF WICKER SMALL,United Kingdom,2,1.65,3.3,In Stock,Low,Low,10
07.02.2018,0:00,AVpgbeEu1cnluZ0-1Vog,536943,22748,POPPY'S PLAYHOUSE KITCHEN,United Kingdom,2,2.1,4.2,In Stock,Low,Medium,10
22.01.2018,21:00,AVpgbeEu1cnluZ0-1Vog,536943,22745,POPPY'S PLAYHOUSE BEDROOM ,United Kingdom,1,2.1,2.1,In Stock,Very Low,Medium,10
10.01.2018,16:00,AVpgbeEu1cnluZ0-1Vog,536943,22746,POPPY'S PLAYHOUSE LIVINGROOM ,United Kingdom,1,2.1,2.1,In Stock,Very Low,Medium,10
16.11.2017,20:00,AVpgbeEu1cnluZ0-1Vog,536943,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,United Kingdom,2,2.95,5.9,In Stock,Low,High,10
17.09.2017,7:00,AVpgbeEu1cnluZ0-1Vog,536943,22812,PACK 3 BOXES CHRISTMAS PANNETONE,United Kingdom,2,1.95,3.9,In Stock,Low,Medium,10
08.09.2017,11:00,AVpgbeEu1cnluZ0-1Vog,536943,22813,PACK 3 BOXES BIRD PANNETONE ,United Kingdom,2,1.95,3.9,In Stock,Low,Medium,10
23.07.2017,6:00,AVpgbeEu1cnluZ0-1Vog,536943,84879,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,8,1.69,13.52,In Stock,Very Good,Medium,20
05.02.2018,17:00,AVpfG8LCilAPnD_xVHwQ,536943,22940,FELTCRAFT CHRISTMAS FAIRY,United Kingdom,1,4.25,4.25,In Stock,Low,High,10
27.05.2018,2:00,AVpfG8LCilAPnD_xVHwQ,536943,84944,SET OF 6 KASHMIR FOLKART BAUBLES,United Kingdom,2,4.25,8.5,In Stock,Good,High,10
06.12.2017,21:00,AVpfG8LCilAPnD_xVHwQ,536943,22144,CHRISTMAS CRAFT LITTLE FRIENDS,United Kingdom,2,2.1,4.2,In Stock,Low,Medium,10
05.03.2018,11:00,AVpfG8LCilAPnD_xVHwQ,536943,22295,HEART FILIGREE DOVE LARGE,United Kingdom,12,1.65,19.8,In Stock,Very Good,Low,20
25.08.2017,14:00,AVpfG8LCilAPnD_xVHwQ,536943,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,United Kingdom,48,0.42,20.16,In Stock,Excellent,Critical,30
17.09.2017,10:00,AVpfG8LCilAPnD_xVHwQ,536943,35954,SMALL FOLKART STAR CHRISTMAS DEC,United Kingdom,48,0.42,20.16,In Stock,Excellent,Critical,30
26.05.2018,15:00,AVpg49gDLJeJML43UBqN,536943,22142,CHRISTMAS CRAFT WHITE FAIRY ,United Kingdom,3,1.45,4.35,In Stock,Low,Low,10
06.12.2017,2:00,AV0A83DzglJLPUi8HH2E,536943,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,United Kingdom,10,2.95,29.5,In Stock,Excellent,High,30
17.09.2017,7:00,AV0A83DzglJLPUi8HH2E,536943,85018D,YULETIDE IMAGES S/6 PAPER BOXES,United Kingdom,1,2.55,2.55,In Stock,Very Low,Medium,10
09.11.2017,4:00,AV0A83DzglJLPUi8HH2E,536943,85032D,YULETIDE IMAGES GIFT WRAP SET,United Kingdom,1,2.1,2.1,In Stock,Very Low,Medium,10
16.11.2017,18:00,AV0A83DzglJLPUi8HH2E,536943,22737,RIBBON REEL CHRISTMAS PRESENT ,United Kingdom,1,1.65,1.65,In Stock,Very Low,Low,10
15.08.2017,21:00,AV0A83DzglJLPUi8HH2E,536943,22736,RIBBON REEL MAKING SNOWMEN ,United Kingdom,1,1.65,1.65,In Stock,Very Low,Low,10
27.05.2018,2:00,AV0A83DzglJLPUi8HH2E,536943,22738,RIBBON REEL SNOWY VILLAGE,United Kingdom,1,1.65,1.65,In Stock,Very Low,Low,10
27.05.2018,2:00,AV0A83DzglJLPUi8HH2E,536943,22735,RIBBON REEL SOCKS AND MITTENS,United Kingdom,1,1.65,1.65,In Stock,Very Low,Low,10
17.09.2017,8:00,AV0A83DzglJLPUi8HH2E,536943,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,United Kingdom,1,1.65,1.65,In Stock,Very Low,Low,10
21.07.2017,17:00,AV0A83DzglJLPUi8HH2E,536943,22731,3D CHRISTMAS STAMPS STICKERS ,United Kingdom,1,1.25,1.25,In Stock,Very Low,Low,10
08.12.2017,11:00,AV0A83DzglJLPUi8HH2E,536943,22732,3D VINTAGE CHRISTMAS STICKERS ,United Kingdom,1,1.25,1.25,In Stock,Very Low,Low,10
26.05.2018,15:00,AVphWBfLilAPnD_x4RvC,536943,22733,3D TRADITIONAL CHRISTMAS STICKERS,United Kingdom,2,1.25,2.5,In Stock,Very Low,Low,10
26.05.2018,15:00,AV__PG32YSSHbkXwrxa5,536943,22585,PACK OF 6 BIRDY GIFT TAGS,United Kingdom,5,1.25,6.25,In Stock,Good,Low,10
26.04.2018,17:00,AV__PG32YSSHbkXwrxa5,536943,21136,PAINTED METAL PEARS ASSORTED,United Kingdom,8,1.69,13.52,In Stock,Very Good,Medium,20
26.05.2018,15:00,AV__PG32YSSHbkXwrxa5,536954,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,United Kingdom,100,4.25,425,In Stock,Excellent,High,430
12.01.2018,18:00,AV__PG32YSSHbkXwrxa5,536957,22617,BAKING SET SPACEBOY DESIGN,United Kingdom,12,4.95,59.4,In Stock,Excellent,Very High,60
09.03.2018,18:00,AV__PG32YSSHbkXwrxa5,536957,22569,FELTCRAFT CUSHION BUTTERFLY,United Kingdom,12,3.75,45,In Stock,Excellent,High,50
20.01.2018,7:00,AV1Ym558-jtxr-f31P3L,536957,22568,FELTCRAFT CUSHION OWL,United Kingdom,12,3.75,45,In Stock,Excellent,High,50
24.10.2017,8:00,AV1Ym558-jtxr-f31P3L,536957,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,United Kingdom,18,2.95,53.1,In Stock,Excellent,High,60
26.05.2018,15:00,AV1Ym558-jtxr-f31P3L,536957,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,United Kingdom,18,2.95,53.1,In Stock,Excellent,High,60
30.10.2017,7:00,AV1Ym558-jtxr-f31P3L,536957,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,United Kingdom,18,3.75,67.5,In Stock,Excellent,High,70
15.07.2017,16:00,AV1Ym558-jtxr-f31P3L,536957,22940,FELTCRAFT CHRISTMAS FAIRY,United Kingdom,18,4.25,76.5,In Stock,Excellent,High,80
26.05.2018,15:00,AV1Ym558-jtxr-f31P3L,536957,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,United Kingdom,24,0.85,20.4,In Stock,Excellent,Critical,30
09.03.2018,18:00,AV1Ym558-jtxr-f31P3L,536957,22652,TRAVEL SEWING KIT,United Kingdom,24,1.65,39.6,In Stock,Excellent,Low,40
16.11.2017,19:00,AV1Ym558-jtxr-f31P3L,536957,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,United Kingdom,24,2.95,70.8,In Stock,Excellent,High,80
15.09.2017,0:00,AV1Ym558-jtxr-f31P3L,536957,22585,PACK OF 6 BIRDY GIFT TAGS,United Kingdom,24,1.25,30,In Stock,Excellent,Low,30
19.08.2017,2:00,AV1Ym558-jtxr-f31P3L,536957,21523,DOORMAT FANCY FONT HOME SWEET HOME,United Kingdom,6,7.95,47.7,Out Of Stock,Excellent,Very High,50
26.07.2017,20:00,AV1Ym558-jtxr-f31P3L,536957,22624,IVORY KITCHEN SCALES,United Kingdom,24,7.65,183.6,In Stock,Excellent,Very High,190
15.07.2017,14:00,AV1Ym558-jtxr-f31P3L,536970,22423,REGENCY CAKESTAND 3 TIER,United Kingdom,120,10.95,1314,In Stock,Excellent,Very High,1320
15.08.2017,15:00,AV1Ym558-jtxr-f31P3L,536973,22694,WICKER STAR ,United Kingdom,6,2.1,12.6,In Stock,Good,Medium,20
19.08.2017,2:00,AV1Ym558-jtxr-f31P3L,536973,48138,DOORMAT UNION FLAG,United Kingdom,10,6.75,67.5,In Stock,Excellent,Very High,70
